id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mood
5DiXcVovI0FcY2s0icWWUu,0.817,0.285,141.621,0.0363,0.183,3.06E-06,0.578,272293,-6.542,0.726,Happy
5dJqwt6VSRxS8d2anUAhVc,0.683,0.157,132.582,0.0282,0.0281,0.631,0.671,225992,-9.331,0.317,Energetic
5dKBaysNJtfpyNTRa5lqDb,0.821,0.153,174.923,0.0539,0.0102,0.0438,0.551,137760,-4.489,0.842,Happy
5DP6ow4t5Mmfge0fMRhSJD,0.129,0.17,70.59,0.0324,0.945,0.839,0.249,121069,-18.167,0.253,Calm
5drK2kTE2mrUdV33iHWyrx,0.844,0.0865,170.358,0.0379,0.00109,0.399,0.465,223733,-4.352,0.155,Happy
5eALoO9RRACvoxvLKF9zt4,0.948,0.105,196.578,0.147,0.0104,0,0.185,207587,-3.892,0.316,Energetic
5ewE85NIsYxn02MhetYKqs,0.0077,0.0803,75.742,0.0543,0.995,0.919,0.351,495880,-23.17,0.0728,Calm
5EYdTPdJD74r9EVZBztqGG,0.735,0.123,122.979,0.0384,0.00397,0.0205,0.831,260507,-6.254,0.97,Energetic
5ffwgrvw4tVlhFcI8efviN,0.62,0.118,104.95,0.0698,0.168,0.000989,0.733,226857,-8.556,0.122,Energetic
5FiIDwTS9PJKMy2fcKp0k1,0.00721,0.107,85.065,0.0361,0.978,0.894,0.507,97037,-26.424,0.039,Calm
5FRWe0PkPj4CQ4fvibzTEh,0.356,0.125,139.915,0.0282,0.475,0.481,0.429,268655,-7.615,0.0965,Sad
5fw57RymBIg7ys4M8tWJ5H,0.487,0.168,96.204,0.0331,0.585,0.0507,0.516,147248,-10.55,0.209,Sad
5FXnCOAkMUAf4QIS56MRQL,0.0781,0.361,107.038,0.0424,0.981,0.927,0.522,225700,-24.89,0.0796,Calm
5FZxsHWIvUsmSK1IAvm2pp,0.94,0.188,130.198,0.0696,0.000769,9.42E-05,0.366,255627,-5.119,0.369,Energetic
5g5dwJD6zwXG81LRdEsnQr,0.524,0.122,94.991,0.0261,0.292,0.0366,0.549,219018,-8.288,0.229,Sad
5gBXhnqKKWcReAnRUOw65v,0.799,0.197,103.981,0.0313,0.0346,0.937,0.509,323816,-8.199,0.489,Energetic
5gDZbPycrRPF5mC4voMg89,0.788,0.0765,129.922,0.0281,0.0888,0.0258,0.545,301960,-3.968,0.647,Sad
5gNVTfD1L6QrPgOf0wFo0q,0.946,0.0537,108.591,0.0789,0.000328,1.13E-06,0.383,231096,-8.122,0.534,Energetic
5GZEeowhvSieFDiR8fQ2im,0.139,0.0934,136.168,0.0321,0.913,7.73E-05,0.346,217946,-15.326,0.116,Sad
5H9H0i7UCmRDCZRHldbmhN,0.649,0.332,95.034,0.0691,0.223,0,0.876,203680,-4.369,0.742,Happy
5Hd6DPGjqihEnWSiGRzqr6,0.0646,0.0789,95.99,0.0522,0.905,1.86E-05,0.684,166560,-18.052,0.334,Sad
5hdAQegqnitMjNacfLOHQd,0.842,0.28,124.01,0.0331,0.000771,0.828,0.702,259475,-5.059,0.175,Happy
5HEpukkNnxdPAV9zsgDLOx,0.422,0.395,150.026,0.0707,0.26,0.223,0.791,248000,-7.737,0.499,Energetic
5HiKQLlJ3LAuz8J9yHB0HX,0.693,0.18,133.231,0.046,0.037,0.119,0.879,230573,-10.577,0.966,Happy
5huCa8exUevRP4VW9yaFCy,0.478,0.28,124.796,0.0284,0.717,0.713,0.493,560840,-8.133,0.101,Calm
5hXTMmVXz1Ablgu34BkTz1,0.195,0.126,116.725,0.0446,0.894,0.0325,0.693,197243,-15.278,0.315,Sad
5I6y1KWmUoV5YCaIEcs1qs,0.172,0.124,90.972,0.0318,0.979,0.275,0.571,307697,-20.7,0.297,Sad
5imShWWzwqfAJ9gXFpGAQh,0.756,0.249,176.75,0.115,0.159,0.000232,0.577,201173,-5.82,0.663,Happy
5Iy1wdO0tMaHwKnfFYtlel,0.267,0.128,115.117,0.0308,0.935,5.58E-05,0.494,240400,-11.54,0.166,Sad
5jkUfQV3wlplyoz0PUja09,0.547,0.0523,94.533,0.036,0.248,0.000119,0.631,199200,-12.626,0.962,Happy
5k88XtZ44NmyrrHdZ4Aeev,0.433,0.0553,99.996,0.0557,0.112,0.0233,0.833,230881,-7.003,0.256,Energetic
5KEm9mvIwaLf0mQ1M4AYLz,0.0157,0.08,139.937,0.0353,0.962,0.928,0.546,99429,-23.15,0.21,Calm
5KRryMDFDbpn9r8TjfT2MH,0.0467,0.115,80.01,0.0507,0.93,0.785,0.748,99000,-20.727,0.301,Calm
5LAdBsIfjzAsusjc6WSLmH,0.975,0.678,126.919,0.0409,0.0082,0.5,0.653,335466,-9.071,0.911,Happy
5LBtU80gRMblLnpZDBKCBQ,0.338,0.245,121.808,0.0305,0.0409,0.919,0.417,299630,-16.702,0.45,Calm
5LIWgEi2xDPGLNxtVocksn,0.197,0.0932,72.954,0.0477,0.561,0.983,0.226,105205,-23.16,0.0274,Calm
5llPdGZJjJFJv9aL6ZaiLY,0.765,0.225,127.978,0.0338,0.0915,0.00107,0.534,172519,-3.151,0.117,Happy
5lZyYNi8OfFWKiX1p9zDQP,0.231,0.116,107.981,0.0363,0.969,0.954,0.391,182222,-17,0.0882,Calm
5Md4gGCtM6HV8eR2lQv8F2,0.892,0.228,85.99,0.071,0.00261,0.000519,0.532,178795,-4.698,0.808,Energetic
5MEKqNAOlgt3sh5o0iq8EM,0.687,0.122,107.992,0.0319,0.0041,0.611,0.651,242747,-7.371,0.374,Energetic
5MJ47IaaEMMKsgUqYEaCCv,0.678,0.0638,166.019,0.177,0.255,0,0.732,153523,-4.078,0.92,Happy
5mqEL5pgnDCcWtTWpAofIV,0.85,0.0769,107.982,0.0327,0.00791,0,0.62,176506,-4.096,0.715,Energetic
5N4erncE7kuUccm7zEmwzk,0.67,0.338,118.159,0.0473,0.0104,3.33E-06,0.588,238173,-6.439,0.505,Happy
5N5k9nd479b1xpDZ4usjrg,0.768,0.325,123.07,0.0394,0.0119,4.91E-06,0.781,213309,-5.991,0.486,Happy
5N7d8uxMeuO4HdncbkuhSB,0.435,0.0952,119.057,0.0604,0.479,0.553,0.832,259093,-9.598,0.279,Energetic
5NKK0t7lYlyDsT5auDYKmq,0.127,0.0919,130.021,0.0383,0.827,0.822,0.414,193000,-22.097,0.0354,Calm
5NRWr6U9kBI3NP7Hr7fyy8,0.174,0.148,66.301,0.0376,0.992,0.942,0.234,176000,-21.752,0.362,Calm
5O4NFbDqJ8SOfbjnIhdPDt,0.881,0.101,101.677,0.0468,0.0252,0,0.524,164866,-4.479,0.62,Happy
5olYKlNYCELRBQzxQ6Tr1V,0.686,0.274,193.667,0.0325,0.18,2.66E-06,0.525,150126,-8.879,0.91,Happy
5OTdNMpl1EPr3tOLyyRIc3,0.66,0.22,126.022,0.0444,0.00681,0.171,0.775,242213,-7.929,0.425,Happy
5OxyHotdy7y789r3UQcHAB,0.0582,0.097,83.05,0.0472,0.983,0.924,0.341,226266,-23.103,0.0514,Calm
5P8BZ67Vw2CUwAYi12yvYj,0.14,0.134,119.191,0.0346,0.971,0.892,0.286,225500,-16.496,0.154,Calm
5p9XWUdvbUzmPCukOmwoU3,0.767,0.112,100.38,0.0449,0.225,0,0.587,201707,-5.713,0.664,Happy
5PRpTOhskrzzzPBUPXBltC,0.468,0.0794,121.001,0.0465,0.0543,0.804,0.826,468837,-8.595,0.203,Energetic
5pTWpY8l7B1XcQnijEFGFj,0.71,0.344,109.689,0.0392,0.443,0.0215,0.795,288666,-4.746,0.845,Happy
5Q0VxlFh80F3LmbGnuDE4M,0.969,0.219,126.024,0.0702,0.00732,0.199,0.681,252500,-1.394,0.26,Energetic
5q2hzGmdBeXEWuMOlOMOt2,0.037,0.108,113.008,0.0408,0.99,0.947,0.612,166194,-18.855,0.103,Calm
5q4dvuNkkunUT9gcfqkE05,0.724,0.133,122.993,0.0428,0.0889,0.82,0.718,268451,-6.679,0.334,Energetic
5Q7cE6wGHMehLFo2ppkk5D,0.872,0.047,162.407,0.0602,0.00402,0.00909,0.445,208360,-6.294,0.834,Happy
5QGNwI8U3o9mQg7RR3yOPj,0.191,0.107,140.282,0.0351,0.404,0.888,0.238,165685,-20.242,0.0365,Calm
5QlL4Rxjw3MQbx8Xvs75ts,0.591,0.111,145.482,0.0327,0.328,0.708,0.448,356125,-9.291,0.303,Sad
5rAxhWcgFng3s570sGO2F8,0.908,0.671,133.063,0.184,0.0144,0,0.603,184640,-5.254,0.457,Energetic
5rAZ18w0BEU3XIkSvVesfQ,0.066,0.0902,78.261,0.039,0.958,0.955,0.1,96000,-27.605,0.0346,Calm
5riuN21I50r717iOmCJ7Kr,0.88,0.261,121.004,0.044,0.00162,0,0.67,227404,-6.419,0.312,Happy
5rLZGAZOstOC3fqhmGChvK,0.262,0.0966,98.66,0.028,0.848,0.00483,0.284,200146,-9.869,0.107,Sad
5S6pYZD8WH3OQapDHTDM9M,0.619,0.109,138.017,0.0289,0.0941,3.31E-06,0.485,242373,-7.115,0.416,Happy
5TeHL0ZEbwCsyax3wQTcVC,0.0953,0.104,139.474,0.046,0.784,0.823,0.145,96000,-23.818,0.075,Calm
5tqNWWiySiABLrGAvSWsO5,0.363,0.363,94.978,0.0261,0.699,3.00E-05,0.682,154275,-10.837,0.203,Happy
5TUZhrb8UaaA76NhzZax2Z,0.891,0.357,104.954,0.0376,0.000896,0.000137,0.568,190227,-5.786,0.522,Happy
5TvkWUGywzfVF5HQ9uySVF,0.531,0.0941,156.155,0.0305,0.0418,0.00021,0.434,255384,-10.05,0.0935,Sad
5U0Yohzawdf3RERzPSHmzZ,0.831,0.0695,142.034,0.0694,0.254,0.507,0.802,195216,-4.682,0.455,Energetic
5UaOg4eymp98fxKyx6SHmB,0.722,0.0373,111.324,0.0865,0.00393,0.0155,0.443,420266,-6.326,0.167,Energetic
5USUB23qB8ryBfC8SCsxHY,0.519,0.125,100.01,0.0661,0.000191,0.885,0.326,254320,-7.663,0.152,Energetic
5uTfZTuLLGbq1qFYwzg7jX,0.068,0.119,66.01,0.0517,0.995,0.934,0.374,156413,-21.842,0.241,Calm
5uzNa0SBGOe5pPnstWHMCt,0.615,0.343,108.016,0.0492,0.413,0,0.466,273720,-9.102,0.812,Happy
5UZzBvSXjY2o5aKcPCIYEU,0.205,0.0918,140.353,0.0308,0.879,0.932,0.357,116571,-22.167,0.0618,Calm
5v8NOFjQCxBxpCNlul11Mg,0.686,0.0781,161.977,0.105,0.000481,0,0.51,189360,-3.437,0.822,Energetic
5vckEy9NZ6kirDU4UX4bVl,0.85,0.64,127.914,0.0654,0.207,0,0.587,192000,-3.904,0.528,Energetic
5vfjUAhefN7IjHbTvVCT4Z,0.884,0.466,146.511,0.031,0.000138,0,0.538,233027,-3.251,0.736,Energetic
5Vh9sUjTiivWtvKmif40wy,0.0997,0.105,84.309,0.0456,0.993,0.937,0.233,151764,-25.616,0.123,Calm
5vnNLhEi7qpC2sXWvSQGOg,0.59,0.103,111.993,0.0458,0.364,0.769,0.726,216428,-8.367,0.355,Energetic
5vVwPth7ccUHil5wsUG7ky,0.515,0.103,128.469,0.0678,0.0097,0.292,0.692,212426,-8.488,0.549,Energetic
5vymVJ2WUlLnMeQqrgwQx8,0.333,0.084,90.902,0.0308,0.668,0.834,0.435,233062,-15.885,0.074,Calm
5wHNRDvNDTvAvNUllq5v7R,0.962,0.294,161.292,0.0659,0.0103,0.00103,0.361,174027,-2.928,0.927,Energetic
5x0ON9RTinvk06U7SwLXjW,0.507,0.0543,123.998,0.0539,0.0451,0,0.957,172907,-6.206,0.817,Happy
5X5glzGswcMhovzjTezQFC,0.642,0.108,96.957,0.134,0.00529,0,0.762,249984,-4.387,0.501,Happy
5xlUcf5txiXDgPleHzkm8s,0.747,0.221,106.021,0.0342,0.177,0,0.676,256344,-4.639,0.449,Energetic
5XMjXjwCkJVmk0AHm7z8IV,0.981,0.386,134.007,0.06,0.0171,1.07E-05,0.58,195667,-2.603,0.861,Happy
5YbgcwHjQhdT1BYQ4rxWlD,0.163,0.0688,69.283,0.165,0.881,7.62E-05,0.681,292400,-22.597,0.771,Happy
5YBVDvTSSSiqv7KZDeUlXA,0.908,0.384,123.851,0.0577,0.00184,0.000579,0.651,274160,-4.019,0.769,Energetic
5yIbgGtGi7d65Os51YvVVZ,0.178,0.0668,73.234,0.0368,0.931,0.854,0.224,98630,-21.753,0.0392,Calm
5yjOhc3JKrznGouRHMagoJ,0.724,0.0522,112.992,0.0754,0.0934,1.73E-06,0.838,175333,-3.025,0.385,Happy
5YlHgqWo3Kt2mF88ubmR62,0.179,0.162,124.982,0.0339,0.835,0,0.604,220520,-15.383,0.391,Sad
5yNEdBlZMxpcVtGKz5NFk5,0.71,0.55,110.017,0.0324,0.00277,0,0.673,173613,-6.744,0.54,Happy
5ynWvN3bQymHVThxutO4hG,0.957,0.187,135.013,0.0529,0.00298,0,0.504,205627,-2.657,0.676,Energetic
5yzzy7Hevww3RDntQM5mG1,0.95,0.221,124.002,0.0675,0.119,0.00355,0.701,176129,-3.026,0.477,Energetic
5Z8onMr6EW2eNDamrDoWi5,0.254,0.105,81.049,0.0296,0.501,0.0458,0.244,342493,-12.966,0.0909,Sad
5ZBeML7Lf3FMEVviTyvi8l,0.849,0.0414,124.631,0.0452,0.641,7.74E-06,0.482,155226,-9.198,0.937,Happy
5ZCW5CDwhfXJGL2MzxGwhx,0.314,0.115,95.931,0.0281,0.795,0.876,0.561,205127,-16.989,0.0883,Calm
5zfsg3FNA03fCUZzW2a9Fr,0.0963,0.0752,71.012,0.0398,0.965,0.105,0.158,257815,-18.225,0.0395,Sad
5zOetBDO9NONS4KnIBXtnx,0.571,0.109,96.986,0.0331,0.265,0.917,0.572,288040,-10.067,0.115,Calm
5zsvG3RApT8qMVl7673FqF,0.634,0.0678,128.992,0.0289,0.0763,0,0.466,194240,-5.3,0.324,Happy
60kgQtJNMGRaFfzwy18XUY,0.102,0.0874,118.373,0.0373,0.809,0.788,0.656,231506,-20.337,0.595,Sad
60nZcImufyMA1MKQY3dcCH,0.822,0.0908,160.019,0.183,0.219,0,0.647,232720,-4.662,0.962,Happy
60Rodg2E5ghUbYBrBFr0TA,0.901,0.326,94.964,0.0334,2.27E-05,0.0801,0.478,221000,-4.983,0.577,Sad
60tHXabTlAhzlkXRDWl9cp,0.471,0.0815,159.983,0.0295,0.714,0.952,0.55,183000,-16.049,0.261,Calm
61A5grQZlbqoCxVUWLI19v,0.653,0.191,100.051,0.0626,0.195,0,0.565,174507,-5.846,0.471,Happy
61fUybL3XS40gcffnnNPoX,0.969,0.0787,95.136,0.0491,0.0014,1.32E-06,0.492,157333,-4.419,0.538,Energetic
61mWefnWQOLf90gepjOCb3,0.982,0.204,143.772,0.168,0.000237,0.000294,0.354,252613,-3.026,0.194,Energetic
61OZSwAZFw1oBMGNBDDSxF,0.0854,0.104,72.322,0.04,0.845,0.869,0.152,96000,-26.351,0.0747,Calm
61VgWtpg1ZVJys1pPVpciS,0.721,0.112,118.093,0.0354,0.238,0.519,0.318,511693,-7.68,0.18,Calm
61XspFITuKmAlYdQacNCbF,0.938,0.806,160.212,0.094,0.00842,1.08E-06,0.438,181493,-5.611,0.584,Energetic
6264zKFgXM13JuRBX4MMyD,0.826,0.0818,106.606,0.0362,0.000224,0.000944,0.328,282093,-5.085,0.341,Energetic
62LJFaYihsdVrrkgUOJC05,0.271,0.0461,111.485,0.091,0.0135,0.00138,0.898,226240,-12.238,0.742,Happy
62uEGHla1SOT2rhVAyMn6K,0.427,0.0977,112.043,0.0283,0.879,0.878,0.627,269296,-11.498,0.132,Calm
62X7ld1sa8RHl4zRtSvfHf,0.249,0.103,94.991,0.0303,0.985,0.925,0.558,187385,-14.715,0.111,Calm
63JP68VirmCXtWRoMTX8Xi,0.652,0.077,121.035,0.0325,0.000169,0.0043,0.379,459506,-5.406,0.0724,Sad
63rva3TBizr6x1Yp5uwKfD,0.667,0.0486,112.749,0.0342,0.628,0,0.554,157960,-10.226,0.597,Happy
63srq70JClmi80OC6X7J5g,0.0796,0.072,70.316,0.0303,0.945,0.955,0.215,120000,-23.323,0.0394,Calm
64BirkPW9F4XgzoLAiOBCP,0.498,0.137,88.882,0.0303,0.0168,0.492,0.475,314080,-10.609,0.0592,Sad
64Lleq4Cgz6lV0GZZnBi96,0.845,0.111,128.016,0.0804,0.00226,0.289,0.775,397500,-5.167,0.636,Energetic
64LxDEEDDtQfb4bTadJsyX,0.603,0.156,75.058,0.0309,0.0026,0.0125,0.427,184000,-7.812,0.178,Energetic
65AABj5XsDcxGT92w3jK0o,0.352,0.0715,108.003,0.0428,0.356,0.00378,0.703,170021,-14.859,0.85,Sad
65IP0rTvP6hFkIUNODG2VK,0.425,0.104,114.042,0.0312,0.675,0.13,0.661,306893,-10.317,0.19,Sad
65TFv7X6VW3lJC6kadjk8u,0.938,0.0973,94.526,0.0386,0.0135,0,0.629,176803,-4.516,0.86,Energetic
65w8nArxPq2EzOAhteymf0,0.443,0.0899,139.643,0.0272,0.848,0.000406,0.399,290736,-9.168,0.265,Sad
66Avcq6c51vcMGXLzHH5d7,0.792,0.106,97.998,0.035,0.000383,0.000259,0.547,234093,-5.645,0.395,Energetic
66epoq09V61hukB4Sdm3Q4,0.599,0.166,80.048,0.0274,0.168,0,0.491,189653,-6.741,0.189,Sad
66S14BkJDxgkYxLl5DCqOz,0.551,0.0827,131.922,0.0396,0.151,0,0.851,219467,-5.177,0.807,Happy
6731YdP19CJBKlSaJNBAK0,0.555,0.418,110.663,0.049,0.0618,1.76E-06,0.393,313193,-7.26,0.328,Happy
67DOFCrkcQaLp5yhzF8Y8N,0.0475,0.105,71.241,0.072,0.995,0.955,0.394,129410,-26.432,0.172,Calm
67RoG8WRlEzSusTEDRcPdb,0.0415,0.112,67.435,0.0392,0.952,0.975,0.182,89143,-26.378,0.0376,Calm
67vYdAAM3oGsEImCRfbtsF,0.908,0.241,144.581,0.0879,1.40E-05,1.40E-05,0.376,265560,-3.793,0.266,Happy
68LD8P1989xcYJKZA3aqRV,0.467,0.0881,101.048,0.12,0.414,0.00304,0.806,156000,-11.021,0.565,Happy
69VbrwGah98lR7iuXkrk7e,0.498,0.136,120.003,0.0466,0.521,0.855,0.614,448426,-14.325,0.418,Sad
69vYa2LVWv1TXvNIVNlJA1,0.839,0.362,123.987,0.0425,0.0149,0,0.432,176129,-3.901,0.269,Energetic
6a8U8DihiuewRpRQ2OOCVU,0.019,0.108,115.917,0.0413,0.973,0.896,0.534,110714,-26.071,0.157,Calm
6a9DN96EWRc56Lwl5YD7KL,0.00518,0.12,72.291,0.0355,0.987,0.929,0.408,143212,-29.142,0.0381,Calm
6Ac4NVYYl2U73QiTt11ZKd,0.82,0.3,118.208,0.0805,0.261,0,0.547,172867,-6.728,0.933,Happy
6AKWOVOJ81OQfsgxZbJ6QN,0.987,0.267,123.576,0.0738,2.08E-05,0,0.485,224906,-3.1,0.272,Energetic
6AlzF33SOFB8vfrmABo0jV,0.907,0.342,128.079,0.11,0.00775,0.82,0.653,155625,-5.877,0.238,Energetic
6B2jQL05apmJlDZtPIxD3R,0.701,0.0929,123.011,0.062,0.0305,0.85,0.769,456585,-9.089,0.168,Energetic
6BbFwwHnzY74a8GOsDg8Sn,0.59,0.0685,117.006,0.0464,0.23,0.834,0.693,475480,-7.232,0.237,Energetic
6bUNEbXT7HovLW6BgPCBsb,0.708,0.107,108.97,0.0545,0.0481,1.83E-05,0.751,369573,-5.645,0.509,Happy
6CaQoqHFR0naK53v3jNGUT,0.272,0.113,122.731,0.0363,0.968,0.946,0.461,109000,-24.315,0.533,Calm
6CenzKfN5aqSMXV8yJAi43,0.647,0.0964,130.032,0.0301,0.0301,0.000142,0.639,148034,-6.537,0.352,Happy
6chZg1OMXz9VN3MQCr4cNf,0.663,0.111,123.93,0.0366,0.237,0,0.619,228666,-6.937,0.142,Energetic
6CKu6K0xvozAgFlQq44Z56,0.217,0.177,99.97,0.0521,0.916,0.962,0.491,195057,-6.805,0.0647,Calm
6cXxbf1eyxNDkjbGEawVFV,0.947,0.212,157.987,0.144,0.000365,0,0.467,262613,-3.393,0.763,Energetic
6CY6TBcuh13KEk34pMnZA8,0.0147,0.342,169.899,0.0456,0.903,0.935,0.211,307000,-22.964,0.0667,Calm
6dB3Uad2TOaJcGKpM3zizO,0.426,0.0886,102.174,0.0315,0.663,0.607,0.374,316507,-7.395,0.0902,Sad
6dGnYIeXmHdcikdzNNDMm2,0.54,0.179,129.171,0.0347,0.0339,0.00248,0.557,185733,-10.484,0.394,Happy
6DH7CWK3fKjCH33GkJvhoN,0.0148,0.102,81.671,0.046,0.995,0.881,0.635,84304,-26.897,0.46,Calm
6dL46HEj2hzaSach8EFyCi,0.881,0.364,206.941,0.14,0.118,0,0.319,279226,-7.244,0.625,Happy
6DTHkeVHU2CCB3601pJoHM,0.522,0.402,176.092,0.105,0.00294,0,0.405,149507,-7.066,0.459,Energetic
6DzbmjkVZpz1mrDobAoJI8,0.784,0.15,114.671,0.054,0.00192,0,0.263,213948,-6.514,0.385,Energetic
6dZO9UMcM7c1YLDBpEHwED,0.255,0.0953,94.978,0.221,0.632,3.91E-05,0.9,204241,-12.664,0.483,Sad
6DzvC1VHpyTFfLBbAYBa7W,0.187,0.106,85.962,0.0347,0.988,0.00197,0.235,220640,-12.754,0.118,Sad
6eAg68QCEmM9wqTPlNhDco,0.859,0.117,127.917,0.0479,0.00224,0.893,0.429,249142,-4.75,0.374,Happy
6eLNs7klsD1hwVw6DrTV7o,0.107,0.0877,112.882,0.0414,0.216,0.677,0.252,97714,-27.718,0.0613,Calm
6EsBn1Md8C5YdbCzvwvZq8,0.912,0.363,104.522,0.0618,0.0173,0,0.458,257760,-3.666,0.611,Energetic
6eTQcsb7NrdgPIZAHchT9k,0.0518,0.179,182.774,0.0402,0.996,0.909,0.366,145807,-26.901,0.39,Calm
6fBwVe6udYdnRqwqo06if8,0.75,0.202,135.406,0.0321,0.0862,0.000388,0.731,178986,-10.457,0.639,Happy
6FI69Qkt6C2yBTVLC8zq34,0.0601,0.109,73.855,0.0352,0.961,0.869,0.134,214277,-19.866,0.0388,Calm
6fvIzrJ6boUDFF19fH4S2s,0.438,0.0764,175.139,0.0529,0.064,0,0.424,144893,-15.192,0.924,Happy
6fWMEDCURTkeP9bPYvzcJe,0.831,0.0801,93.948,0.0456,0.0104,0.000183,0.532,159407,-4.359,0.764,Happy
6FwRu39rhgBnYzZSXDSmLH,0.202,0.0782,211.863,0.231,0.772,0.897,0.726,365695,-14.214,0.682,Energetic
6Gl9htJmNmnugLygZo15QF,0.567,0.18,144.021,0.0585,0.193,0.00023,0.789,145701,-8.501,0.725,Happy
6H0wgcQCOuLYqDuNhMW8KL,0.973,0.0581,107.3,0.109,0.0642,1.22E-06,0.313,288400,-3.855,0.118,Energetic
6HA97v4wEGQ5TUClRM0XLc,0.438,0.113,193.1,0.0608,0.089,5.62E-06,0.466,233000,-12.858,0.587,Happy
6HrPFcVFz9wTBqqIrpJ8iB,0.0212,0.0929,74.852,0.0499,0.992,0.903,0.2,193207,-32.285,0.0631,Calm
6hs3SDnbO3f6VQuPO4KBEb,0.681,0.139,119.46,0.0672,0.114,4.01E-05,0.5,263333,-9.556,0.745,Happy
6hZkQjIQBY7HAj4nzLUvdx,0.879,0.288,94.003,0.0514,0.0303,0,0.488,225440,-3.505,0.483,Energetic
6i9uagZQiliNoEW8Jp10dX,0.805,0.413,136.67,0.0311,0.000178,0.00135,0.516,223813,-8.017,0.72,Happy
6Ie4zAU48O8czAm0sAG0D7,0.778,0.111,126.001,0.0522,0.0856,0,0.646,200347,-4.07,0.874,Happy
6Ij1Soe86rp6D9YsxwCz9N,0.193,0.113,95.004,0.0277,0.819,0,0.634,239500,-9.503,0.159,Sad
6iMoJ3UdrO2ZjzzcaN8Eom,0.849,0.121,100.095,0.0649,0.0916,0,0.679,238667,-3.841,0.683,Happy
6iQ6AKHlGjQTrpZIqfOtyK,0.441,0.115,94.014,0.0398,0.0463,0.763,0.559,303120,-13.862,0.389,Calm
6irNz2hSXvd2QJG0vXyBFR,0.968,0.423,125.04,0.0396,0.000248,8.28E-06,0.541,311813,-4.129,0.505,Energetic
6J7U49QGecWb3WqIqfSYc0,0.88,0.0598,144.996,0.0378,0.000817,1.01E-05,0.611,164200,-6.571,0.771,Happy
6jBCehpNMkwFVF3dz4nLIW,0.857,0.0726,127.656,0.17,0.00131,0,0.965,183760,-8.458,0.951,Happy
6jdhWs6kZzJqNkyWyo4sQE,0.303,0.09,103.553,0.0308,0.776,0.948,0.595,187868,-14.886,0.0999,Energetic
6jFX2sHOzh7tpIIOomlrqJ,0.404,0.11,116.142,0.039,0.855,0.881,0.438,204827,-13.924,0.4,Calm
6Jk2v09KNcSRHr2qj1vi9c,0.308,0.109,108.124,0.0414,0.908,0.943,0.474,202000,-13.641,0.0361,Energetic
6k1njNBYUIQgWJLG4ed26y,0.938,0.235,106.029,0.0448,0.159,0,0.646,208106,-3.453,0.888,Energetic
6KImaBgqBj8HdXBQVPEIup,0.106,0.0808,70.785,0.0444,0.969,0.963,0.191,99429,-27.305,0.0323,Calm
6KjTXwntv8paBCL3El9TnV,0.659,0.079,144.908,0.039,0.0418,4.15E-05,0.275,322892,-5.631,0.149,Energetic
6KuzTwyczjBp1C4f60Y5ID,0.24,0.0932,128.986,0.0304,0.862,0.946,0.553,257668,-19.522,0.164,Calm
6kyxQuFD38mo4S3urD2Wkw,0.279,0.11,139.362,0.0265,0.647,0.00185,0.487,237026,-11.586,0.162,Sad
6L89mwZXSOwYl76YXfX13s,0.943,0.091,85.064,0.0602,0.00293,8.71E-06,0.442,181533,-3.205,0.781,Energetic
6laq4MxNrh2ZKZGLhB7G0V,0.739,0.373,125.994,0.0648,0.00987,1.88E-06,0.465,217142,-7.786,0.0652,Happy
6LBWoasSTImUnGUoweyXL5,0.39,0.127,100.008,0.0287,0.00572,0.916,0.598,209923,-9.782,0.202,Energetic
6LqbJXriVJyqJCd9jYoPqP,0.977,0.343,120.165,0.0671,0.215,0,0.512,153173,-4.505,0.731,Happy
6LRAb2JgRHOP6Zv0jptX4k,0.129,0.115,145.451,0.0342,0.715,0.857,0.176,92055,-24.852,0.0352,Calm
6lUDMNgZEaXVprnVgoprfT,0.0434,0.123,110.723,0.0442,0.992,0.866,0.506,177322,-19.948,0.0823,Calm
6mgKP4yo57GTSMc3fJlyWm,0.122,0.0927,83.746,0.0285,0.993,0.905,0.283,158176,-23.074,0.112,Calm
6MLHg35rlksBc5OBcdZvJi,0.234,0.084,78.65,0.0373,0.736,0,0.387,230353,-8.861,0.408,Sad
6MM22AtXB7I5gfTErMF0mJ,0.0887,0.0873,74.797,0.0334,0.902,1.76E-06,0.398,218666,-13.683,0.356,Sad
6mnp6LoK6oeredCPjVdBut,0.785,0.0941,110.004,0.0422,0.51,0.866,0.714,269500,-6.878,0.934,Energetic
6mnYXjuK0CDzqem4eR5JGU,0.352,0.109,87.054,0.0278,0.511,0.806,0.664,126120,-9.426,0.45,Sad
6mORGLOz79w6VsCRLWYYuK,0.369,0.638,174.107,0.0441,0.969,0.277,0.443,208211,-9.514,0.0989,Sad
6MrVWgw16iHBGRntjRkGQq,0.0197,0.121,67.555,0.0528,0.993,0.944,0.383,198746,-28.192,0.113,Calm
6MSd4awjGA81m2HP863Ip3,0.655,0.103,171.664,0.0769,0.302,0.0679,0.363,273904,-6.582,0.0581,Energetic
6NdcSEhpGGAYXNnnhGS2s6,0.915,0.171,159.81,0.0549,0.319,5.34E-05,0.542,175400,-9.637,0.92,Happy
